country,date,gdp_growth,inflation,debt_to_gdp,current_account_gdp,reserves_months_imports,ext_debt_total,unemployment,fx_official
Ethiopia,2009,8.8025531990487,8.48364404530282,,-6.75348362103612,2.35198741196645,5361419433.9,2.326,11.7775996725
Ethiopia,2008,10.7885216870332,44.3566858766952,,-6.67139557726763,1.08431084897836,2847636291.2,2.326,9.59974166666667
Ethiopia,2007,11.4561670019891,17.2404008340898,,-4.20144598076542,2.22984652213647,2592599173.4,2.337,8.96595
Ethiopia,2006,10.8347270679373,12.2994763114825,,-11.6871605564419,1.95885471130628,2220991208.6,2.337,8.69861583333333
Ethiopia,2005,11.8187659491625,9.96997123512892,,-12.6419842587598,2.53122457563318,6175805430.4,2.497,8.66644166666667
Ethiopia,2004,13.5726031401471,3.32737047894847,,-6.59189372254429,4.74277142884822,6568177206.7,2.776,8.63558333333333
Ethiopia,2003,-2.16135972256865,13.6740452028272,,-1.58150719828577,4.33256750517159,7281813432.4,3.008,8.59968333333333
Ethiopia,2002,1.51472570667433,0.675089102170801,,-1.74046524518375,5.59777365143908,6552441032.8,3.054,8.56775
Ethiopia,2001,8.30130632267965,-8.23784453391137,,-4.53620596538169,2.6774765390466,5745843979.0,3.16,8.45749166666667
Ethiopia,2000,6.07321748125295,0.662458109266482,,0.163268897783397,2.60050075184956,5516263792.3,3.499,8.21725833333333
United Kingdom,2024,1.1264226705118,3.2715729463592,131.073062954793,-2.18793597246208,1.22309285940089,,4.361,0.782414580986262
United Kingdom,2023,0.271650048355255,6.79396706793963,136.142431919028,-3.57676183842871,1.25355978527131,,4.025,0.804538906734353
United Kingdom,2022,5.14970388522993,7.92204883147902,138.215904304967,-2.06737101121871,1.41227364359353,,3.768,0.811301715827773
United Kingdom,2021,8.5431118453255,2.51837109614213,183.804848939919,-0.752836357784011,1.91277921919497,,4.864,0.727064944688323
United Kingdom,2020,-10.047896637362,0.989486703772491,194.682828796265,-2.92883387550298,2.1161105409397,,4.472,0.779999576697153
United Kingdom,2019,1.25629899760824,1.73810460086513,158.972569875821,-2.66245642145608,1.68473544806755,,3.657,0.783445110011929
United Kingdom,2018,1.55133095078786,2.29283990345938,156.766820519267,-3.88728858372976,1.62160065704145,,4.145,0.749531540259847
United Kingdom,2017,3.02322219840339,2.55775577557747,160.141177233502,-3.47326460218152,1.58905823431859,,4.501,0.776976682344123
United Kingdom,2016,2.20652020635357,1.0084173681141,155.581504971929,-5.46283821927875,1.49593733402753,,4.909,0.740634463697084
United Kingdom,2015,2.14040560033371,0.36804684232536,147.063146778865,-4.91700489264854,1.56885775056847,,5.552,0.654545478931426
United Kingdom,2014,3.16017351468152,1.45112016293279,149.584281299965,-4.97786981840051,1.20982422016014,,6.398,0.607729626878255
United Kingdom,2013,1.71846961308464,2.29166666666659,141.033172505075,-4.63114682704937,1.19820109358142,,7.752,0.639660577613477
United Kingdom,2012,1.52826034721852,2.5732347965453,146.371335905972,-3.13257837481106,1.21181144741227,,8.279,0.633046988857327
United Kingdom,2011,0.851437739020326,3.8561124468282,143.125971214621,-1.6237867474026,1.11662614701047,,8.195,0.624140835740495
United Kingdom,2010,2.26054460931586,2.49265472467065,130.497283454602,-2.75934253189813,1.13583836210976,,7.973,0.647179345560165
United Kingdom,2009,-4.58740819226323,1.96173173560109,122.887383328898,-3.01852853421921,0.965325264591292,,7.683,0.641919263495996
United Kingdom,2008,-0.0494116727402769,3.52140856342539,104.84023075526,-3.86567706212854,0.530752979118063,,5.748,0.54396625
United Kingdom,2007,2.93091133582351,2.38656150773327,93.3735852072108,-3.71636602944722,0.614730670256313,,5.399,0.499771666666667
United Kingdom,2006,2.18982132415704,2.4556616643929,91.788062892401,-3.10941980167091,0.597484134087492,,5.472,0.543486666666667
United Kingdom,2005,2.7906547174688,2.0891364902507,91.8639528693767,-1.97517731781616,0.686589142942835,,4.884,0.549998333333333
United Kingdom,2004,2.32601853325993,1.39039756680422,90.2045973945536,-2.28435751976608,0.837146297763697,,4.594,0.54618
United Kingdom,2003,3.21851612669614,1.37650038542013,86.4073086616893,-1.82204886055783,0.924570246675465,,4.807,0.6124725
United Kingdom,2002,1.70902736258567,1.52040245947455,86.1686223366587,-1.96774674220137,1.00793032280885,,5.037,0.667223333333333
United Kingdom,2001,2.39102229602824,1.53234960272418,84.04178204707,-1.75946787442188,0.876404449269562,,4.696,0.694655
United Kingdom,2000,4.52438074810904,1.18295624210408,87.284376049437,-1.80322397590519,0.935057175777235,,5.558,0.660930833333333
Ghana,2024,5.59045469593266,22.8483281157842,,2.04180009736218,,37414621429.7,2.82,14.1819416666667
Ghana,2023,3.14009099763754,38.1069656296501,,-0.911884130673809,1.44787783771813,41700706280.4,2.829,11.0204083333333
Ghana,2022,3.80484980952164,31.2558951049016,,-2.33126484639335,1.96715452699178,43607006146.1,2.87,8.2724
Ghana,2021,5.07646643533542,9.9710886750444,,-2.8205574143058,3.9199448740449,46584318739.8,3.2,5.8057
Ghana,2020,0.513941670628171,9.88728956269944,,-3.04816313374944,3.29851075387678,40295305085.6,3.178,5.59570833333333
Ghana,2019,6.5077747939152,7.14364003330857,,-2.72699375813964,2.89562482242713,32685329069.8,3.067,5.21736666666667
Ghana,2018,6.20007768127284,7.80876516610703,,-3.03986602950098,2.72301591901143,35100516069.1,3.204,4.585325
Ghana,2017,8.12889488100956,12.3719215507048,,-3.31643027470141,3.34414965865392,33725981614.6,3.369,4.35053333333333
Ghana,2016,3.37346574966936,17.4546347070868,,-5.04424020618629,3.20054453410844,34860777089.7,5.256,3.90981666666667
Ghana,2015,2.12075933817334,17.1499695007878,,-5.71161560258539,3.09310285341032,31306595150.8,6.806,3.71464166666667
Ghana,2014,2.85624016330883,15.4896160333318,,-6.75690272053076,3.16791053807696,28517251145.9,4.403,2.896575
Ghana,2013,7.31252501678145,11.6661923071729,,-9.07624953901069,2.77836087217601,28508533533.3,2.173,1.98135
Ghana,2012,9.2927894063005,11.1863409441067,,-11.9009237632838,2.8953117517827,23151628039.4,3.126,1.82486666666667
Ghana,2011,14.0471235803149,8.7284593709302,,-9.00258173366362,3.41339545523002,21317880741.9,4.213,1.520625
Ghana,2010,7.89971194051621,10.7333898354915,,-8.5327330566748,4.25120343144955,17984659771.3,5.384,1.42998333333333
Ghana,2009,4.84448705175076,19.2469482220857,,-7.28314283327412,3.78332230012958,12962573037.0,5.362,1.40496666666667
Ghana,2008,9.14979893831817,16.494639613412,,-11.6021635051277,1.90391780434853,10058853977.2,5.144,1.052275
Ghana,2007,4.34681910440079,10.7342665456292,,-9.58130961421888,2.53281170109432,8311291215.1,5.104,0.932619195
Ghana,2006,6.39991260618034,11.6791839392492,,-5.05660776463669,3.20805003973377,6059739098.4,4.897,0.915106799166667
Ghana,2005,5.90000381855104,15.4389920155908,,-10.280631865678,3.32293145839649,8091993817.5,5.816,0.905209485833333
Ghana,2004,5.59999999077445,18.0427388232565,,-6.64520344576759,3.73514236982432,7243731089.5,6.758,0.899494854007063
Ghana,2003,5.200000133101,29.7729797160384,,1.33224533437262,4.04866980793435,8301000837.7,7.728,0.866764326525345
Ghana,2002,4.49999955900331,9.36093239560313,,-1.70668468981884,2.17027994747621,7640294825.3,8.711,0.792417084313167
Ghana,2001,4.00000012807919,41.509496287803,,-8.04286187367619,1.21971784706324,6860995876.9,9.615,0.716305157808996
Ghana,2000,3.70000008164408,40.240933123914,,-7.75495051706689,1.06719389754897,6743341663.2,10.456,0.544919175868766
India,2024,6.49476552383821,4.95303550973656,,-0.82224320865487,7.52133810617043,716456023890.4,4.173,83.669281580941
India,2023,9.19075493028345,5.64914318907925,,-0.878262847208682,7.97237314389747,647556415555.5,4.172,82.5992764460784
India,2022,7.60936497768895,6.69903414079852,,-2.36247481487452,7.00951210544359,615514904164.5,4.822,78.6044905829916
India,2021,9.68959249192875,5.13140747176369,,-1.05524166809383,9.84238574452328,611987174447.7,6.38,73.9180128154351
India,2020,-5.77772470686801,6.62343677628535,,1.22362111042791,12.9323281065786,564979321177.1,7.859,74.0995668836052
India,2019,3.87143694070356,3.72950573539129,,-1.04961203910072,8.27365940048396,561017395481.3,6.51,70.4203405359551
India,2018,6.45385134497769,3.9388264669163,46.5224986659322,-2.42697545810527,6.90105548512366,521175685410.0,7.652,68.3894670935422
India,2017,6.79538341897911,3.32817337461298,47.5836093800197,-1.43948820320988,8.1627186694363,511575707373.6,7.626,65.1215686450659
India,2016,8.25630550179086,4.94821634062141,47.6337555915272,-0.527880606037518,8.43013905768235,455541896498.9,7.611,67.1953128073894
India,2015,7.99625378571471,4.90697344127256,49.9647183856551,-1.06754907167964,8.00309182929654,478831010025.1,7.629,64.1519444632786
India,2014,7.41022760508854,6.66565671867899,49.9009248748319,-1.33950896483452,6.59913308020171,457507409077.4,7.656,61.0295144607843
India,2013,6.38610640094825,10.0178784746102,50.3118273627008,-2.64566711733892,6.02774649537524,427245079805.9,7.678,58.5978454166667
India,2012,5.45638755166587,9.47899691419801,50.6780305618952,-5.00488971805303,5.90371509588661,392576050359.7,7.645,53.4372333333333
India,2011,5.24131619937695,8.91179336483371,51.5565536600977,-3.42928468606061,6.18879010347658,334399298473.1,7.609,46.6704666666667
India,2010,8.49758470221235,11.9893899204244,51.5919103003897,-3.25348368945179,7.76063411026841,290427544563.2,7.631,45.7258121212121
India,2009,7.86188883286074,10.8823529411764,55.2564461117969,-1.95146209111801,9.7737111431445,256312241333.4,7.636,48.4052666666666
India,2008,3.08669805921981,8.34926704907581,57.2922142809949,-2.58337749259837,7.71425265694142,227111768434.6,7.629,43.5051833333333
India,2007,7.6608150670107,6.37288135593231,57.4975363892468,-0.663717648772609,11.1391919314526,204057539299.5,7.562,41.3485333333333
India,2006,8.06073257166651,5.79652337561634,59.6667302762217,-0.988988302952292,8.91992866511893,159525518911.4,7.553,45.3070083333333
India,2005,7.92343062148318,4.24634362031922,62.2265261001737,-1.25350400207393,8.51847317184615,121195478444.5,7.551,44.099975
India,2004,7.92293661199932,3.76725173477515,62.5929767433885,0.110018010197153,11.3051095119994,123644485822.1,7.598,45.3164666666666
India,2003,7.8603814759073,3.80585899528851,62.1900538960464,1.44355773291234,12.2832820147208,118884622369.5,7.633,46.5832841666667
India,2002,3.80397532112175,4.29715203929563,62.5527712945573,1.37093793900847,10.3730834871592,105741601402.0,7.681,48.6103191666667
India,2001,4.82396626555771,3.77929312235637,59.0179097968845,0.290495460210206,7.45295243694094,99500093585.5,7.611,47.1864141666667
India,2000,3.84099115659129,4.0094359104519,55.0042464964554,-0.982342580017137,6.1214797944893,101131491179.6,7.589,44.941605
Japan,2024,0.104309021773304,2.73853681635241,,4.82314808005734,13.0480484378508,,2.5,151.366291302752
Japan,2023,1.47503481053384,3.26813365933163,,3.71672795030716,13.5181230511633,,2.6,140.49110006234
Japan,2022,0.941998775483285,2.49770278172255,,2.11637961936876,12.3368757899621,,2.614,131.498140443764
Japan,2021,2.69657404187188,-0.233352779398264,,3.89996604353178,16.0722158274857,,2.808,109.754323839417
Japan,2020,-4.16876457146743,-0.024995834027731,,2.96847858242383,18.5186166099082,,2.809,106.774582262437
Japan,2019,-0.402169200894946,0.46877615938395,,3.45076611445327,15.4233523008405,,2.351,109.009665900863
Japan,2018,0.643391023533141,0.989094598021848,,3.51661817468288,14.689130719455,,2.467,110.42317934106
Japan,2017,1.67533175173359,0.484199796126385,,4.12036966283799,16.2733093735051,,2.822,112.166141081871
Japan,2016,0.753826745789127,-0.127258844489754,,3.93809128404803,16.9689738640691,,3.132,108.792900046834
Japan,2015,1.56062669680782,0.795279630579839,,3.07027965906978,16.8028215906603,,3.385,121.044025684011
Japan,2014,0.296205514141889,2.75922671353253,,0.742322049627636,14.2124232003685,,3.589,105.944781034025
Japan,2013,2.00510017681211,0.335037912184741,,0.889785415808861,14.971877035387,,4.038,97.5956582776385
Japan,2012,1.37475099905274,-0.0440645104432602,,0.958442611412039,14.2347343263613,,4.358,79.7904554170065
Japan,2011,0.0238095237995424,-0.27245561610124,,2.07915328846556,15.233315561171,,4.55,79.8070198321892
Japan,2010,4.09791791943181,-0.728243207517779,,3.83547896264375,15.8070134520483,,5.102,87.779875
Japan,2009,-5.69323635892741,-1.35283672951719,,2.75409583494434,18.3847316266499,,5.068,93.5700890870456
Japan,2008,-1.22428900061713,1.3800788616492,,2.78294234789654,13.3310524110076,,4.002,103.359493968254
Japan,2007,1.48396941157472,0.060039454498669,,4.62330048259254,15.0050233221166,,3.888,117.753529166667
Japan,2006,1.3723501275831,0.249355116079085,,3.79586172862875,15.0181261034339,,4.192,116.299311666667
Japan,2005,1.80390087215821,-0.282946068764391,,3.52114065640565,15.8351701910594,,4.446,110.218211666667
Japan,2004,2.18611569439318,-0.00857338820310272,,3.71938350458583,17.9567856611529,,4.734,108.192569166667
Japan,2003,1.53512549946694,-0.256541816316025,,3.08393890811206,17.0649282535659,,5.251,115.933464166667
Japan,2002,0.0419624992862282,-0.923494026942321,,2.60256520794996,13.0738264108092,,5.386,125.388019166667
Japan,2001,0.386103426142029,-0.740055504162738,,1.97087092323799,10.6942400543481,,5.02,121.5289475
Japan,2000,2.76464755136783,-0.676578683595175,,2.63045548903537,8.79520531144648,,4.748,107.765498333333
Kenya,2024,4.72473994710138,4.48978854243448,,-1.28786467215559,4.02886150176484,42886127218.3,5.487,134.822483279332
Kenya,2023,5.71999241214208,7.67139634029402,,-2.54552534327701,3.13876976697341,42910026054.2,5.409,139.846383759617
Kenya,2022,4.85998104287999,7.65986268272224,,-4.19995258299621,3.2163509377815,41556299639.8,5.565,117.865989201682
Kenya,2021,7.59048947333467,6.10793603659176,,-4.5990081153926,4.42483155112943,41219100011.5,5.693,109.637746592367
Kenya,2020,-0.272766327438816,5.40516207933392,,-3.26911007065289,5.00168160921732,38038451074.1,5.613,106.450780158517
Kenya,2019,5.11415885767801,5.23963795764792,,-5.23852935907811,4.92067487098351,34970099589.9,5.014,101.99129838935
Kenya,2018,5.64794640709219,4.6898064677633,,-5.41106679141752,4.50003970094333,31433802015.7,4.284,101.301574049018
Kenya,2017,3.83795817364721,8.00564967709945,,-6.99683322084958,4.22919808384003,26951349499.4,3.542,103.410004519014
Kenya,2016,4.21351706814744,6.29724953814625,,-5.3970086381703,5.24445206958816,21057671043.3,2.757,101.504369498594
Kenya,2015,4.96772112759767,6.58215429284779,,-6.30459656347733,4.85820155529876,19783760501.7,2.762,98.1784533265271
Kenya,2014,5.02011100232484,6.87815499275949,,-9.34004850596924,4.36592170439433,16911742536.7,2.767,87.9221638089727
Kenya,2013,3.7978483925754,5.71749357037733,,-7.85152228564967,4.11793739565399,13775500738.7,2.762,86.1228788982654
Kenya,2012,4.56867961444982,9.37777003547598,,-7.47587166159348,3.68947261189705,11832175543.2,2.678,84.5296017573529
Kenya,2011,5.1211061197056,14.0224913014704,,-8.14880935200662,3.05887618096078,10042095566.4,2.699,88.8107699710456
Kenya,2010,8.05847360290906,3.96138889115385,,-5.21669389712651,3.75096597496825,8885235532.9,2.793,79.2331517045454
Kenya,2009,3.30693981631089,9.23412592394652,,-3.98728888063666,4.01198426826371,8585721249.0,2.816,77.352012297579
Kenya,2008,0.232282744812977,26.2398166445063,,-5.52329630288282,2.7031114252704,7691776548.9,2.751,69.175319816226
Kenya,2007,6.85072976998784,9.75888023027529,,-3.2293696026957,3.88514278671835,7576695048.2,2.642,67.3176381242857
Kenya,2006,6.47249430015484,14.4537342081708,,-1.97646990538245,3.47614201270207,6719657604.0,2.673,72.1008350178622
Kenya,2005,5.90666607980057,10.3127783574683,,-1.34655849731384,3.11957154190373,6501013208.9,2.739,75.5541094514311
Kenya,2004,5.10429977629738,11.6240355442426,,-0.818703017571567,3.33882804802791,6916593410.5,2.844,79.1738760642135
Kenya,2003,2.93247554570904,9.81569062979654,,0.888450320310784,4.03534915529282,6715084650.7,2.869,75.9355694444445
Kenya,2002,0.546859530175595,1.96130821739162,,-0.894975876340371,3.16809045543056,6095869527.9,2.916,78.7491416666667
Kenya,2001,3.77990649795343,5.73859814341467,,-2.46632258412886,3.0311542200387,5495276586.0,2.876,78.563195
Kenya,2000,0.599695390807426,9.98002515350979,,-1.5693516563302,2.73411154985089,6147150097.6,2.884,76.1755416666667
Morocco,2024,3.79336515978963,0.985256592004507,,-1.16354070328467,5.27123760712714,67993946129.4,9.103,9.94235921679198
Morocco,2023,3.65564411017931,6.09114152504141,,-1.04767760599469,5.63476498950227,69632222212.5,8.896,10.1314260970897
Morocco,2022,1.81269242194809,6.65704202759067,,-3.6574911910038,5.06212133329447,64971802459.6,9.413,10.1606602430359
Morocco,2021,8.15473889823681,1.40195883962006,,-2.35786783699057,6.77129241409979,65687357710.1,10.551,8.98848402414138
Morocco,2020,-7.17820744246774,0.705968661338261,,-1.12759931996509,8.9354144570375,66009840918.5,11.189,9.49684732221969
Morocco,2019,2.89097476137077,0.303386036590383,,-3.4182057355437,5.58422656502833,55279299519.3,9.191,9.61707609950743
Morocco,2018,3.06564133025955,1.80391671141896,,-4.87290163435469,5.04505638234771,50686138658.3,9.272,9.38610242091972
Morocco,2017,5.05789816173446,0.754663249323619,,-3.10210665362038,6.02529305118119,51358094284.0,9.22,9.6919978888289
Morocco,2016,0.52118550608968,1.63531114327064,,-3.74613174513,6.33785199898356,47831451631.0,9.3,9.8074760315025
Morocco,2015,4.34458297635238,1.5579071134626,,-1.95690775142638,6.25795105188852,44625383212.7,9.46,9.76434827950111
Morocco,2014,2.7192440802029,0.442310053557048,,-5.53783287947428,4.57755268835335,43338961889.4,9.7,8.40633668826152
Morocco,2013,4.12221286860944,1.88065466724086,,-6.77731894447503,4.54168416711332,39430846407.3,9.23,8.4055039167443
